Short Name;Tree Name;Type;Description;Remarks
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC6.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_ApplyEn;FPGA-DAQ.FPGA-DAQ-Channels.ASIC7.Thresholds.BaselineDAC.HG_ApplyEn;Bool;Enable HG baseline DAC set during apply cycle
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel0.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel1.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel2.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel3.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel4.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel5.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel6.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel7.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel8.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel9.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel10.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel11.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel12.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel13.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel14.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel15.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel16.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel17.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel18.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel19.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel20.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel21.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel22.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel23.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel24.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel25.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel26.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel27.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel28.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel29.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel30.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC0.Channels.Channel31.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel0.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel1.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel2.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel3.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel4.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel5.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel6.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel7.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel8.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel9.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel10.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel11.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel12.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel13.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel14.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel15.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel16.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel17.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel18.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel19.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel20.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel21.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel22.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel23.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel24.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel25.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel26.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel27.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel28.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel29.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel30.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC1.Channels.Channel31.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel0.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel1.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel2.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel3.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel4.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel5.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel6.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel7.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel8.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel9.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel10.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel11.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel12.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel13.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel14.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel15.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel16.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel17.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel18.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel19.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel20.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel21.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel22.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel23.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel24.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel25.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel26.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel27.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel28.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel29.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel30.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC2.Channels.Channel31.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel0.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel1.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel2.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel3.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel4.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel5.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel6.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel7.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel8.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel9.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel10.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel11.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel12.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel13.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel14.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel15.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel16.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel17.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel18.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel19.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel20.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel21.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel22.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel23.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel24.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel25.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel26.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel27.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel28.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel29.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel30.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC3.Channels.Channel31.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel0.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel1.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel2.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel3.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel4.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel5.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel6.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel7.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel8.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel9.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel10.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel11.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel12.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel13.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel14.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel15.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel16.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel17.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel18.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel19.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel20.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel21.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel22.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel23.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel24.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel25.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel26.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel27.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel28.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel29.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel30.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC4.Channels.Channel31.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel0.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel1.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel2.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel3.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel4.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel5.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel6.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel7.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel8.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel9.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel10.HG_En;Bool;Enable High Gain Analog Event measurements
HG_En;FPGA-DAQ.FPGA-DAQ-Channels.ASIC5.Channels.Channel11.HG_En;Bool;Enable High Gain Analog Event measurements
